latitude,longitude,closepoint,north,south,east,west
41.6590027,-87.4412894,1,41.74893486059188,41.56907053940813,-87.3207484043053,-87.5618303956947
41.6307896,-87.1654463,1,41.72072176059187,41.54085743940812,-87.04495824134368,-87.28593435865632
41.6330739,-87.1264587,1,41.72300606059188,41.54314173940813,-87.0059663580637,-87.2469510419363
