latitude,longitude,closepoint,north,south,east,west
32.244288,-101.461699,1,32.33422016059187,32.154355839408126,-101.35526333585057,-101.56813466414943
41.445919,-81.601542,1,41.53585116059188,41.355986839408125,-81.48139895269274,-81.72168504730725
36.792688,-89.973792,1,36.88262016059187,36.70275583940812,-89.86135826252858,-90.08622573747144
33.884012,-91.486732,1,33.97394416059187,33.794079839408134,-91.37828764079092,-91.59517635920908
35.822904,-90.686427,1,35.91283616059187,35.73297183940812,-90.57538752282612,-90.79746647717388
36.064222,-90.511864,1,36.15415416059188,35.97428983940813,-90.40048379727672,-90.6232442027233
32.969926,-82.807029,1,33.05985816059187,32.87999383940813,-82.69972450294232,-82.91433349705767
35.674239,-90.519343,1,35.76417116059187,35.584306839408136,-90.40851141606161,-90.63017458393838
41.477516,-87.061615,1,41.56744816059188,41.38758383940813,-86.94141321404182,-87.18181678595819
